gene,rho_immune_hot,rho_immune_cold,delta_rho,z_fisher,pvalue,hdi_low_a,hdi_high_a,hdi_low_b,hdi_high_b,prob_neg_a,prob_neg_b,ess_a,ess_b,rhat_a,rhat_b,fdr
TNS4,-0.3035096929019689,-0.2713597433487404,-0.032149949553228474,-0.5448114927439325,0.5858831735105587,-0.38796579192824204,-0.22853075137538464,-0.3496115566896054,-0.19042243868605135,1.0,1.0,2098.0,2309.0,1.0,1.0,0.8050355983361961
ETS2,-0.19562239624312988,-0.16191999273881083,-0.03370240350431905,-0.5412222314484666,0.5883544159266411,-0.2902695536514641,-0.10634496469574417,-0.24562651512371186,-0.07831290238327826,1.0,1.0,2395.0,2546.0,1.0,1.0,0.8050355983361961
PPARG,-0.36269580346735175,-0.3921594454686599,0.029463642001308132,0.5341326807429903,0.5932497406107153,-0.4497711077492088,-0.2882226241570143,-0.4628673192629271,-0.31658333223322904,1.0,1.0,1887.0,2136.0,1.0,1.0,0.8050355983361961
SIK3,-0.10968381998473675,-0.14322521200009972,0.033541392015362964,0.5298907452851148,0.59618768314891,-0.19461733389059205,-0.015063677150949584,-0.22916175362203223,-0.06426075437037643,0.99,0.9995,1998.0,2544.0,1.0,1.0,0.8050355983361961
PHLDB2,-0.1792003298880123,-0.14610027702075504,-0.03310005286725726,-0.5285404566774116,0.5971242750490593,-0.2665422317245738,-0.09444959756713223,-0.23857478808308968,-0.06776673309921849,1.0,0.999,2304.0,2484.0,1.0,1.0,0.8050355983361961
IKZF3,-0.06337540201074388,-0.09704325752482346,0.03366785551407958,0.5267702706467922,0.5983531303726477,-0.1606919900643215,0.022379666518960173,-0.17686799736004355,-0.004251537881056644,0.921,0.9875,2742.0,2475.0,1.0,1.0,0.8050355983361961
CCND1,-0.49373810336311863,-0.5188882617302985,0.02515015836717982,0.5257841989960996,0.5990381543041312,-0.5606023741698549,-0.42305399577181557,-0.5836576308763437,-0.4595333535164379,1.0,1.0,1943.0,1537.0,1.0,1.0,0.8050355983361961
H2BC10,-0.24674409539124362,-0.27822564141800027,0.03148154602675665,0.525616792051481,0.5991544871895648,-0.32712434460921674,-0.1576594223425159,-0.3623126407272413,-0.19791945860788163,1.0,1.0,2312.0,2373.0,1.0,1.0,0.8050355983361961
MYO1C,-0.1736378665297369,-0.14073462497964337,-0.032903241550093526,-0.5244552311311332,0.5999619501627897,-0.2647540875412803,-0.08837216114494972,-0.22646357252273974,-0.051694276880414725,1.0,0.998,1667.0,2057.0,1.0,1.0,0.8050355983361961
E2F3,-0.3692874884537112,-0.33984294568046947,-0.02944454277324171,-0.5235635875650491,0.6005821130444637,-0.44360896467316463,-0.2860781955963598,-0.4138751403201908,-0.26342159277575433,1.0,1.0,2086.0,2163.0,1.0,1.0,0.8050355983361961
RAPGEFL1,-0.33497544880070784,-0.30558374684852124,-0.0293917019521866,-0.5091428575887825,0.6106520930435859,-0.4102285407144967,-0.25518162608294087,-0.38554887027852697,-0.22882521066014455,1.0,1.0,2102.0,2213.0,1.0,1.0,0.8120561934866358
ARID5B,-0.1941493595732832,-0.225454904058054,0.0313055444847708,0.5090674936379285,0.610704915883038,-0.27297732987997514,-0.10343011493249965,-0.312469797788254,-0.14458677680789767,1.0,1.0,2429.0,1950.0,1.0,1.0,0.8120561934866358
TWNK,-0.18742676442500786,-0.21863488024565292,0.03120811582064506,0.5060025710834777,0.61285484474383,-0.2727810718944803,-0.09609994541842953,-0.30144715982087694,-0.13285853762408667,1.0,1.0,2656.0,2504.0,1.0,1.0,0.8120561934866358
RAPGEF2,-0.3285414434498592,-0.3569532549843879,0.028411811534528708,0.500476139001767,0.6167398533030625,-0.4044593240943888,-0.2502516498779255,-0.4374660058802531,-0.2809360372038201,1.0,1.0,1837.0,2152.0,1.0,1.0,0.8120561934866358
H1-0,-0.17735258683705582,-0.1461546971772645,-0.03119788965979131,-0.49801213578092185,0.618475488503063,-0.26522071907208766,-0.08964558235344328,-0.23862749379837261,-0.06782312624132553,1.0,0.999,2438.0,2484.0,1.0,1.0,0.8120561934866358
SKA2,-0.21815422663863746,-0.24818170759702315,0.0300274809583857,0.4936273689434976,0.6215693682393943,-0.30411158342485795,-0.13012555952167043,-0.3274510076580133,-0.16626736016732352,1.0,1.0,2230.0,2396.0,1.0,1.0,0.8120561934866358
JUNB,-0.21299362845359393,-0.1825395454089609,-0.03045408304463304,-0.49268980329147644,0.6222317835444888,-0.28852659656810914,-0.11930629835887613,-0.26660242169505266,-0.09113749779027763,1.0,1.0,2376.0,2339.0,1.0,1.0,0.8120561934866358
STK11,-0.0893227649339724,-0.12052299682771261,0.031200231893740216,0.4904141294991078,0.623840880294785,-0.1824399408394901,-0.002717958475746185,-0.2025870900387854,-0.03190797762593384,0.9745,0.997,2470.0,2226.0,1.0,1.0,0.8120561934866358
TFDP1,-0.26077349539934,-0.23116186635727848,-0.02961162904206155,-0.4899687803598837,0.6241559907935055,-0.344103640032602,-0.17389949660919696,-0.3089373162628796,-0.14533163332298904,1.0,1.0,1742.0,2289.0,1.0,1.0,0.8120561934866358
NCKAP1,0.06540176299703859,0.033967656805746205,0.03143410619129239,0.4898590068189513,0.6242336725441486,-0.02364567735231926,0.1556646150157759,-0.06232562741709402,0.11443111617033175,0.075,0.2155,2581.0,2740.0,1.0,1.0,0.8120561934866358
MYO10,-0.0998432512361683,-0.13060347662072375,0.030760225384555445,0.48460840973300623,0.6279541470999283,-0.19044800388587863,-0.01516763668374832,-0.21119981634179297,-0.044532028369274335,0.983,0.998,2468.0,2538.0,1.0,1.0,0.8125464995036721
CLK3,-0.15688574051343543,-0.12663419934294745,-0.030251541170487978,-0.4799111760186581,0.6312905540081597,-0.2441877064609797,-0.07216697241054071,-0.20663945514739096,-0.03745114277489492,1.0,0.9975,2569.0,2271.0,1.0,1.0,0.8125464995036721
RRAS2,-0.19372398412591996,-0.1638810262533288,-0.02984295787259117,-0.4792380160285003,0.6317693122542065,-0.28154734802494485,-0.10669098714683539,-0.2477467253370682,-0.07787683655186539,1.0,1.0,2666.0,2113.0,1.0,1.0,0.8125464995036721
H3C8,-0.14302264327900538,-0.17306260413294325,0.03003996085393787,0.47894098802602536,0.6319806107250783,-0.22933823056038832,-0.056152490236671015,-0.2595475934993306,-0.09028425365572396,0.9995,1.0,2154.0,2541.0,1.0,1.0,0.8125464995036721
ATP5F1B,-0.18054703023112828,-0.20989206653300183,0.029345036301873545,0.4742501167527451,0.6353215587825263,-0.2753666396937855,-0.09433506322191038,-0.29221511196895117,-0.12759982619680527,1.0,1.0,2283.0,2061.0,1.0,1.0,0.8144674634392269
F3,-0.21254854222844455,-0.18349811833416185,-0.029050423894282695,-0.4700270036629152,0.6383357249030084,-0.2979818654430575,-0.1256053638424413,-0.2675077756515574,-0.09854037464776061,1.0,1.0,2076.0,2597.0,1.0,1.0,0.8146389300104844
TAS2R43,-0.14292084651437345,-0.11325274097890081,-0.02966810553547264,-0.46888782662578715,0.6391498181034639,-0.23600354634659304,-0.05851514553469933,-0.20480646606020758,-0.028769681900389033,0.999,0.9945,2433.0,2499.0,1.0,1.0,0.8146389300104844
LYRM4,-0.15984545028325114,-0.18863886540073194,0.028793415117480792,0.4616129552743667,0.6443589024215446,-0.24901665238104703,-0.06775049600931093,-0.2738839298175538,-0.10409459677574917,1.0,1.0,2273.0,2371.0,1.0,1.0,0.8189114581207527
ACTR3,-0.11465099233931883,-0.14349048006534182,0.02883948772602299,0.4559073117949821,0.6484566314119625,-0.21156130091794045,-0.02928318651221934,-0.22228536141111993,-0.051839775943856026,0.992,1.0,2618.0,2072.0,1.0,1.0,0.8190994953824514
FNDC3B,-0.13942070271003715,-0.16794625962709603,0.02852555691705888,0.45415916765678105,0.6497142697842192,-0.2218429023128597,-0.04493410390204011,-0.24553852782953772,-0.07976686495930713,0.999,1.0,2330.0,2926.0,1.0,1.0,0.8190994953824514
RAB1B,-0.14654089695821385,-0.17495615114029062,0.02841525418207677,0.45343478789612246,0.6502356911965437,-0.23653896859616852,-0.05479714614419229,-0.25374993147827146,-0.08402100639864263,0.999,1.0,2463.0,2695.0,1.0,1.0,0.8190994953824514
INA,-0.17229166238292626,-0.2002187977460406,0.027927135363114336,0.44973206123573795,0.652903650518802,-0.2639426394317528,-0.08826893095737454,-0.2868859544232532,-0.11562992605954875,1.0,1.0,2355.0,2316.0,1.0,1.0,0.8190994953824514
TEAD4,-0.20505900130423327,-0.17726189856230667,-0.027797102741926594,-0.4484981770156653,0.6537937015297571,-0.2915722872153576,-0.1182909249287385,-0.25959201906531343,-0.09141687552198574,1.0,1.0,2275.0,2439.0,1.0,1.0,0.8190994953824514
RPL14,-0.10494549719261104,-0.13285390843785252,0.027908411245241488,0.4400572751229743,0.6598956252040618,-0.19815325779219467,-0.017964576949824396,-0.21279597224164615,-0.041448276996608024,0.991,0.997,2755.0,2481.0,1.0,1.0,0.8239919820507954
IRF2,-0.08362659411964804,-0.05559114553745964,-0.0280354485821884,-0.4379317752519147,0.6614357406938357,-0.17493099566174225,0.005911158140581296,-0.13924985051356376,0.03427172946360302,0.9625,0.8935,2756.0,2698.0,1.0,1.0,0.8239919820507954
SMAD4,-0.2137198890795282,-0.187003313157754,-0.026716575921774205,-0.4326800210823384,0.6652472461797803,-0.2930122956540871,-0.12643769831879398,-0.2713844623130593,-0.1038991282736823,1.0,1.0,2291.0,2413.0,1.0,1.0,0.8264057339867129
TFAP2A,-0.38865281605473334,-0.36507512968111167,-0.023577686373621676,-0.4271954645998,0.6692369644710467,-0.47026025176997216,-0.31271465348263877,-0.44100673813181274,-0.2887262413400393,1.0,1.0,2147.0,2260.0,1.0,1.0,0.8290266891340776
ARF4,-0.1814907519949134,-0.15511854933819966,-0.02637220265671375,-0.42190562510498103,0.6730939040475508,-0.27688273994470153,-0.09818731893008742,-0.23764725203976328,-0.0658115323756272,1.0,0.9985,2141.0,2523.0,1.0,1.0,0.8291618419060901
IGFBP3,-0.1428715921412115,-0.11618697748938175,-0.026684614651829752,-0.4218884531886579,0.6731064385541503,-0.2322466599356155,-0.05835747991878648,-0.20526804923668185,-0.03615720298091635,1.0,0.9945,2384.0,2590.0,1.0,1.0,0.8291618419060901
SQLE,-0.1771427642464876,-0.20226898429336607,0.025126220046878478,0.4051655089108084,0.6853558561287268,-0.26248506496683954,-0.08987777238579286,-0.2855214507821171,-0.11594939432558699,1.0,1.0,2547.0,2269.0,1.0,1.0,0.8418995335731715
PPM1J,-0.09868529193354303,-0.07350212224533198,-0.02518316968821105,-0.39438973652428555,0.6932933201004133,-0.18005444899882933,0.00031682547435929465,-0.16169534617871384,0.008537419809738545,0.9825,0.95,2440.0,2368.0,1.0,1.0,0.8492843171230063
NDUFS7,-0.09476419674352332,-0.11960852941177458,0.024844332668251257,0.39068775988079724,0.6960280474317535,-0.18436534649499858,-0.0026221206292189603,-0.20265369131650668,-0.02861138049819134,0.976,0.9965,2720.0,2185.0,1.0,1.0,0.8502724900759094
SDC2,-0.2049998619581089,-0.2285825813788763,0.023582719420767395,0.384667876489411,0.7004834980643742,-0.2932846599842955,-0.11632425860161572,-0.3063705303778393,-0.1417914020817253,1.0,1.0,2520.0,2132.0,1.0,1.0,0.8517555823269177
DENND4C,-0.20827294263230453,-0.18480031171234038,-0.023472630919964155,-0.3795370062291466,0.7042891292429732,-0.30387399732622095,-0.12854767175346987,-0.2602979365817873,-0.09734843456909864,1.0,1.0,2097.0,2083.0,1.0,1.0,0.8517555823269177
FRS2,-0.1547905083508014,-0.1308999731911354,-0.02389053515966602,-0.3791075385181958,0.7046080084940913,-0.24019362172619468,-0.06338084965147273,-0.22536478472605465,-0.04934995196447289,0.999,0.999,2750.0,2542.0,1.0,1.0,0.8517555823269177
GABARAP,-0.21528749089484553,-0.2383910773047322,0.02310358640988666,0.378623091377118,0.7049677722206915,-0.29389851446134174,-0.12915618133383844,-0.3184186849385688,-0.15297348861621923,1.0,1.0,2255.0,2351.0,1.0,1.0,0.8517555823269177
VCL,-0.20804174909948556,-0.2309475108370893,0.022905761737603753,0.3740875923941543,0.7083391494922464,-0.29344692240763154,-0.12417479022916306,-0.3149518213026017,-0.1521775252684594,1.0,1.0,2242.0,2289.0,1.0,1.0,0.8534906145521329
ELMO3,-0.2821378466756107,-0.30397861661884407,0.021840769943233362,0.3714091225675421,0.7103328319145447,-0.3640323148886575,-0.2000395629517664,-0.3807304135300926,-0.22721166309609764,1.0,1.0,2037.0,2298.0,1.0,1.0,0.8535607053796027
ACTR1A,-0.22275178135292004,-0.24460962356210003,0.021857842209179995,0.35939963507735323,0.7192961476816594,-0.3118472734213484,-0.13911642640568012,-0.32265838250887424,-0.16002525552153557,1.0,1.0,2347.0,2235.0,1.0,1.0,0.85795438397309
ZFP36L1,-0.34283448826042684,-0.3225070163421552,-0.020327471918271667,-0.355308742425889,0.7223583067021326,-0.42720255060511786,-0.26630194930113577,-0.402673071302841,-0.24702053174029626,1.0,1.0,2238.0,2106.0,1.0,1.0,0.85795438397309
MFSD14B,-0.23885771257189184,-0.2171994518881634,-0.021658260683728447,-0.35513713009637615,0.7224868614688715,-0.3282794696942901,-0.1554496572042297,-0.3011609142347673,-0.13185442846177914,1.0,1.0,2208.0,2289.0,1.0,1.0,0.85795438397309
RAC2,-0.09944373760507677,-0.12176315640406568,0.02231941879898891,0.35124321329316915,0.725405893272042,-0.19605426047448038,-0.011348751982078076,-0.20687913822968618,-0.03241136069411432,0.982,0.997,2450.0,2365.0,1.0,1.0,0.85795438397309
CCNE1,-0.4622573058314001,-0.4445141806812585,-0.017743125150141648,-0.34718249169727944,0.7284542233544256,-0.5314853442877654,-0.3919642696825641,-0.517222768277888,-0.3690905478064121,1.0,1.0,1985.0,1908.0,1.0,1.0,0.85795438397309
CRK,-0.16198453768716128,-0.14023266783528351,-0.02175186985187777,-0.3460251684383435,0.729323800081783,-0.24485508651565274,-0.07516051942987456,-0.2196177579902303,-0.049719518125822704,1.0,1.0,1839.0,2597.0,1.0,1.0,0.85795438397309
TNS3,-0.26770433174350394,-0.24692706282678092,-0.02077726891672302,-0.34587702801382,0.7294351333593754,-0.3437748376257855,-0.18128497830372708,-0.33441157792836945,-0.1661721682011073,1.0,1.0,1879.0,2154.0,1.0,1.0,0.85795438397309
VASP,-0.18490855683337956,-0.20629266349071543,0.021384106657335866,0.3456316945708874,0.7296195235074499,-0.26531916490881186,-0.09405860820912948,-0.2900335730892017,-0.12558552487367347,1.0,1.0,2592.0,2197.0,1.0,1.0,0.85795438397309
GLIS3,-0.226198311502554,-0.2469945052101949,0.02079619370764088,0.3424384719528351,0.7320209401608955,-0.3139966606783378,-0.13331380162466022,-0.328562675281741,-0.1611622953730522,1.0,1.0,2098.0,2544.0,1.0,1.0,0.85795438397309
NTMT1,-0.10214955677895127,-0.1237264700034931,0.021576913224541833,0.33973687022377586,0.7340546930681269,-0.18888602424646672,-0.010247021626527575,-0.21062013131421026,-0.03908220675541707,0.9855,0.9995,2383.0,2720.0,1.0,1.0,0.85795438397309
ZFP36L2,-0.11576873864000237,-0.1371627155698011,0.021393976929798747,0.33796512133087003,0.7353894719769343,-0.20367894320025265,-0.023799606421011477,-0.22156704854281667,-0.049624495797110646,0.9945,1.0,2281.0,2463.0,1.0,1.0,0.85795438397309
ING5,-0.15782934450370395,-0.17850231241511821,0.020672967911414264,0.3307041983705832,0.740867930741604,-0.24547914435474721,-0.07300862609777997,-0.26784483096781897,-0.10132812228285898,1.0,1.0,2681.0,2565.0,1.0,1.0,0.8620653231056659
ACSL4,-0.24157288134368185,-0.2607731811195033,0.019200299775821467,0.3185573255515313,0.7500622179648098,-0.32162250633475903,-0.1522658677320412,-0.34504189824283277,-0.17593094302189516,1.0,1.0,2335.0,2235.0,1.0,1.0,0.8677862210517738
SMAD6,-0.19275352510137597,-0.17303107903673687,-0.019722446064639104,-0.31718541786063603,0.7511029139634009,-0.2784878749791741,-0.10798999954169813,-0.2580704399083586,-0.08364142936113778,1.0,1.0,2637.0,2472.0,1.0,1.0,0.8677862210517738
BTBD3,-0.1519975275015412,-0.13221577619247601,-0.019781751309065176,-0.31383457265310377,0.7536466848021284,-0.23251777078068342,-0.059548995858147435,-0.21033999583496232,-0.0400154887874733,0.999,0.997,2441.0,2143.0,1.0,1.0,0.8677862210517738
SMG8,-0.15847358164895597,-0.17802707572321874,0.019553494074262767,0.31280384787207083,0.7544296918118523,-0.24708312396424675,-0.07415974028268857,-0.26170571069990206,-0.09409349892010743,1.0,1.0,2368.0,2564.0,1.0,1.0,0.8677862210517738
RPL26,-0.12316099573372885,-0.1428289784424007,0.019667982708671844,0.3112331597326683,0.7556233761539255,-0.21401705535733373,-0.038687756465394685,-0.23208574760492984,-0.05947892894464024,0.998,0.9995,2621.0,2465.0,1.0,1.0,0.8677862210517738
CENATAC,-0.17682283660148682,-0.15797205668009995,-0.018850779921386868,-0.30147268254124765,0.763054077782384,-0.272081701125485,-0.09384238543367879,-0.2412805687153754,-0.07326252133828226,1.0,0.9985,2646.0,2327.0,1.0,1.0,0.8734631691977426
FDFT1,-0.24158342446273726,-0.2596430158886023,0.018059591425865024,0.2995402664900662,0.7645278533114028,-0.3263816509206472,-0.1604491886031132,-0.3340183972311861,-0.1727164499023584,1.0,1.0,1999.0,2225.0,1.0,1.0,0.8734631691977426
LARP6,-0.09960508600724868,-0.08067268579008094,-0.018932400217167744,-0.29670345941565374,0.7666929156814923,-0.1962145181074027,-0.011509395168546599,-0.17495672389692457,0.007281318714990936,0.9825,0.961,2450.0,2860.0,1.0,1.0,0.8736733225207703
ANAPC10,-0.17610393954628598,-0.19399561033926224,0.017891670792976266,0.2879766545671315,0.7733646089896768,-0.255068752525057,-0.08480570562716694,-0.27533287841260184,-0.1088962075107362,1.0,1.0,2380.0,2729.0,1.01,1.0,0.8790046200114626
TNFAIP3,-0.29476344480621974,-0.31080384092270497,0.016040396116485223,0.27450482181782293,0.7836966986150448,-0.37916508202305016,-0.20935261314531028,-0.3918585808119168,-0.2318133478917686,1.0,1.0,2370.0,2349.0,1.0,1.0,0.8863289344742935
PARD3,-0.29461522642237664,-0.3105945575253495,0.015979331102972838,0.27342714693545245,0.784524887321637,-0.37199339956597427,-0.21033771179493094,-0.38854088876109577,-0.22718154693506154,1.0,1.0,2378.0,1787.0,1.0,1.0,0.8863289344742935
UQCR11,-0.17485413245698914,-0.15787570430020947,-0.016978428156779662,-0.27143094811751983,0.7860596019928077,-0.2666633882035802,-0.08913673719429971,-0.23721395597227324,-0.06590611992991541,1.0,0.9995,2616.0,2309.0,1.0,1.0,0.8863289344742935
ERBB2,-0.49100705807992384,-0.5038707359295483,0.0128636778496245,0.265708813687223,0.790463474983677,-0.5572451007758519,-0.41984016160992965,-0.5692523144570942,-0.43864486875976155,1.0,1.0,2028.0,1932.0,1.0,1.0,0.8863289344742935
CITED2,-0.22725414423965154,-0.24333890220088975,0.016084757961238205,0.2646810473757202,0.7912551789385476,-0.30930447309007286,-0.14781769289736957,-0.320100952424619,-0.1542913476151458,1.0,1.0,2197.0,2350.0,1.0,1.0,0.8863289344742935
ZNF814,-0.18988994555860347,-0.2062004663822389,0.016310520823635433,0.2638862461279774,0.7918675741108201,-0.27091273533051835,-0.09449171409519641,-0.28368322818519415,-0.11800986480984627,1.0,1.0,1847.0,2470.0,1.0,1.0,0.8863289344742935
EZR,-0.2633493204304339,-0.2781575038490138,0.014808183418579868,0.24839207231151972,0.8038310668001631,-0.3486660508509632,-0.18250061692427305,-0.35404951912490373,-0.19687180339867544,1.0,1.0,2303.0,2492.0,1.0,1.0,0.8974417733135999
SGK1,-0.20885112385587445,-0.22358484381707638,0.01473371996120193,0.2402569261994562,0.8101310850198102,-0.3023678653119188,-0.12987898431347494,-0.30278610519110266,-0.13500732787390118,1.0,1.0,2424.0,2479.0,1.0,1.0,0.9003506790690579
BEND3,-0.11382623145319548,-0.12902290126705626,0.01519666981386078,0.2397555443386267,0.8105197723138684,-0.20799286573014314,-0.03370454878428486,-0.22036297854141124,-0.04659730455894606,0.995,0.9975,3073.0,2572.0,1.0,1.0,0.9003506790690579
MED13L,-0.12929696778437805,-0.1143458785926669,-0.014951089191711148,-0.2359040154576185,0.8135071522972993,-0.21805111369564584,-0.041704161360726744,-0.19739284469558843,-0.024938221314500686,0.998,0.996,2591.0,2072.0,1.0,1.0,0.9013986285505251
RUNX1,-0.0824995622659922,-0.09728853940849147,0.014788977142499271,0.2317557427347715,0.8167277333667051,-0.1724258278709891,0.007830379176699598,-0.18577047758760057,-0.01098334187643063,0.9585,0.984,2343.0,2586.0,1.0,1.0,0.9026990737210951
PPP1R15B,-0.145491788499563,-0.13140554558595274,-0.01408624291361027,-0.22323835701055122,0.8233500005165316,-0.23007908944304534,-0.053391130075719107,-0.2150561946350933,-0.03833787411225309,0.999,0.998,2245.0,2533.0,1.0,1.0,0.907743375569476
RNF217,-0.29002432946382495,-0.30250985928847196,0.012485529824647013,0.21275194945270248,0.831520444414494,-0.36815068806783935,-0.2083331040085637,-0.38446873602034093,-0.2244778132713392,1.0,1.0,2571.0,2293.0,1.0,1.01,0.9144651271491069
ITSN2,-0.03989412644530141,-0.05330329210303178,0.01340916565773037,0.20888765089904618,0.8345359446666846,-0.1344616866578081,0.0562972743214587,-0.1343188565596145,0.04028937078449846,0.792,0.8795,2420.0,2537.0,1.0,1.0,0.9152698023427059
FGFR1,-0.3963162377356245,-0.3850594951836661,-0.01125674255195841,-0.20649660469664732,0.8364030166533118,-0.4718269820480505,-0.3205295545868192,-0.4565420661173145,-0.3118837535442698,1.0,1.0,2238.0,2081.0,1.0,1.0,0.9152698023427059
RGS4,-0.12957568942100817,-0.1166952499862638,-0.012880439434744373,-0.2032978885605824,0.8389022057549462,-0.2187776982941536,-0.04650725756929214,-0.20096810099084683,-0.03027091188818498,0.9985,0.997,2540.0,2379.0,1.0,1.0,0.9157323582622062
PPAT,-0.15933655774020847,-0.14699784917420042,-0.01233870856600805,-0.1964021787474977,0.8442953910771492,-0.24949175206088942,-0.07003880314200156,-0.23101435631869705,-0.056850357019902764,1.0,0.999,2411.0,2474.0,1.0,1.0,0.9193438702840069
MPRIP,-0.141589118488207,-0.1537566503858027,0.012167531897595701,0.19335009743623305,0.8466847943888371,-0.2269354249784446,-0.05055579536457455,-0.23910164858325467,-0.0702393694230603,0.999,0.9995,2553.0,2514.0,1.0,1.0,0.9193783917544361
HERC4,-0.20178181167464473,-0.21354179916223115,0.011759987487586415,0.1910369925409149,0.8484966109842529,-0.28875225764058476,-0.1179901155226375,-0.2974946125764031,-0.129332058638147,1.0,1.0,2109.0,2549.0,1.0,1.0,0.9193783917544361
ITGAV,-0.34850982323916835,-0.35885767884530195,0.010347855606133605,0.18384651168584407,0.85413386692253,-0.4215408586107631,-0.26921026988638297,-0.4307543073055969,-0.27835131035522287,1.0,1.0,2247.0,2284.0,1.0,1.0,0.92321822380597
RHOG,-0.17354418543133573,-0.1847208507965452,0.011176665365209476,0.17949081599765326,0.8575523280035064,-0.25806979781663447,-0.0835790206326234,-0.26202646247342093,-0.09454604316923826,1.0,1.0,2467.0,2468.0,1.0,1.0,0.9246468866737075
RHOA,-0.2096412329711868,-0.19916665989784085,-0.010474573073345955,-0.1699169755669938,0.865075430682106,-0.28925856463470256,-0.11564823814794578,-0.2807725586347589,-0.11760585313751504,1.0,1.0,2195.0,1932.0,1.0,1.0,0.9291558539202288
ADAMTS1,-0.16450787977461115,-0.1540948617994316,-0.010413017975179545,-0.16607518197883886,0.8680977848282065,-0.25038631891945995,-0.07429361838339954,-0.24086976350207356,-0.0715788040451723,1.0,0.9995,1844.0,2515.0,1.0,1.0,0.9291558539202288
ATP5F1A,-0.09953572845999817,-0.11009426344978826,0.010558534989790092,0.16594567090225976,0.8681997055554,-0.18822395813084736,-0.009475723116925627,-0.19820517341645894,-0.02373685278076798,0.985,0.9915,2313.0,2432.0,1.0,1.0,0.9291558539202288
FADD,-0.2595979487156528,-0.24976456424641058,-0.009833384469242201,-0.16345292952557122,0.8701618314491032,-0.3421081177063565,-0.1759186429281941,-0.32817523400217885,-0.16734555647304322,1.0,1.0,2406.0,2329.0,1.0,1.0,0.9291558539202288
PPP1CA,-0.23267894855396076,-0.2419910712730875,0.009312122719126736,0.15338823854614686,0.8780921194108667,-0.31313521149875617,-0.1382113627122496,-0.328988639163627,-0.16073385704665094,1.0,1.0,2262.0,1978.0,1.0,1.0,0.9331479357767423
ELF1,-0.1398771131436473,-0.14953523374815594,0.00965812060450863,0.15333714288557096,0.8781324112184763,-0.22241448000391711,-0.044098244465974934,-0.23786773307708198,-0.06819662600533793,0.9985,0.999,2061.0,2122.0,1.0,1.0,0.9331479357767423
RREB1,-0.21914665576485606,-0.21076343037092324,-0.008383225393932825,-0.13662178397959052,0.8913297568338738,-0.302966993205457,-0.13916514533985552,-0.294455311984509,-0.12046102072782577,1.0,1.0,2482.0,2416.0,1.0,1.0,0.943122538170076
PAICS,-0.14900174076347572,-0.1404336309760005,-0.008568109787475214,-0.13603180040525567,0.8917961415349699,-0.23175657864198373,-0.05533332132586688,-0.2235790846776502,-0.05135798170204953,1.0,0.9975,2462.0,2363.0,1.0,1.0,0.943122538170076
MED31,-0.1188311389379419,-0.1264199082013322,0.007588769263390305,0.11976062315619586,0.9046727755425403,-0.2066059845587614,-0.026790893027921536,-0.21825218530412022,-0.04100055814611153,0.996,0.998,2568.0,2346.0,1.0,1.0,0.9544514210867471
GLIPR1,-0.16502239143546626,-0.15787459071223076,-0.007147800723235509,-0.11407886740667521,0.9091752742141178,-0.2506950943446849,-0.06970890908419447,-0.23814111865497356,-0.06702060084862493,1.0,0.999,2322.0,2672.0,1.0,1.0,0.9549803702438456
TAS2R4,-0.11257710707142257,-0.10552017010386472,-0.007056936967557853,-0.11101302146277875,0.9116060209246835,-0.21464249765075283,-0.025832320728400193,-0.20202508692609333,-0.023144997080592533,0.99,0.989,2381.0,2263.0,1.0,1.0,0.9549803702438456
DOCK5,-0.2810992411586034,-0.2876587122972021,0.0065594711385986715,0.11093158004907078,0.9116706028858481,-0.36851316691493313,-0.20544366114933688,-0.372100091361536,-0.2075935526259607,1.0,1.0,2347.0,2244.0,1.0,1.0,0.9549803702438456
AEN,-0.15680035928737057,-0.16335709995568795,0.006556740668317379,0.104598170829806,0.9166946662112063,-0.2441167674114304,-0.07208427441197918,-0.24705719949140365,-0.07079174282591172,1.0,1.0,2570.0,2490.0,1.0,1.0,0.9579676488131327
KCNK5,-0.3003429360334625,-0.3052937920185296,0.00495085598506706,0.08472512445487838,0.9324799213541274,-0.38456497172374404,-0.22090278773932498,-0.3868787155109674,-0.22807843035880637,1.0,1.0,2358.0,2510.0,1.0,1.0,0.9721599180074946
PC,-0.15562800908895186,-0.1509871435175729,-0.004640865571378966,-0.07387362438106393,0.9411109431837666,-0.2383156207761552,-0.06308599512213942,-0.2359248316867737,-0.0707255198062367,1.0,1.0,2603.0,2243.0,1.0,1.0,0.978844164962361
AXL,-0.2157260344838905,-0.2115244949064361,-0.004201539577454394,-0.06843140506758764,0.9454422227884328,-0.3016905208123586,-0.1297338619362256,-0.2974255935369445,-0.13208164988606663,1.0,1.0,1922.0,2174.0,1.0,1.0,0.9810353417639973
KBTBD2,-0.19228345434520422,-0.18841529979438626,-0.0038681545508179593,-0.06238680181300259,0.9502548051135987,-0.27771889758464546,-0.10174405973030498,-0.27965420882235814,-0.10688021548508247,0.9995,1.0,2696.0,1768.0,1.0,1.0,0.9837144813499931
CD44,-0.30077684015913575,-0.3040247459867764,0.0032479058276406736,0.05556659044770665,0.9556870803258739,-0.37763829519405473,-0.2116659888756951,-0.38925318343545584,-0.23254567774749996,1.0,1.0,1706.0,2302.0,1.0,1.0,0.9850725107921419
